theoretical_quantile_t,sample_quantile,reference_line
-1.1804456768405127,-0.9776876340058824,-0.950826920862027
-1.1788249841521588,-0.9761350353281166,-0.9495260224786676
-1.1772072168198886,-0.9753707718395531,-0.9482274722215306
-1.1755923618311723,-0.9751812122641383,-0.9469312596457125
-1.1739804062567551,-0.9741949157869537,-0.9456373743731525
-1.1723713372499478,-0.9739074770656101,-0.9443458060920644
-1.1707651420459262,-0.9711416093955435,-0.9430565445563728
-1.169161807961031,-0.9698313997153722,-0.941769579585152
-1.1675613223920847,-0.9692216792337294,-0.9404849010620773
-1.1659636728157041,-0.9687068334951109,-0.9392024989348737
-1.164368846787636,-0.9685597813943558,-0.9379223632147821
-1.162776831942078,-0.9680126125364514,-0.9366444839760139
-1.1611876159910293,-0.9643001547203244,-0.9353688513552312
-1.1596011867236342,-0.9623577405507723,-0.9340954555510184
-1.1580175320055328,-0.9612393083622162,-0.9328242868233615
-1.1564366397782266,-0.9599481597740915,-0.9315553354931393
-1.154858498058444,-0.9598952423460301,-0.9302885919416135
-1.1532830949375106,-0.959581887661755,-0.9290240466099237
-1.1517104185807359,-0.9595312759603579,-0.9277616899985949
-1.1501404572267948,-0.9545811408158031,-0.9265015126670411
-1.1485731991871249,-0.9525256784664105,-0.9252435052330811
-1.1470086328453193,-0.951778839186483,-0.9239876583724522
-1.14544674665654,-0.9454583169146266,-0.9227339628183381
-1.143887529146923,-0.9436488616783489,-0.9214824093608924
-1.142330968913001,-0.9405558589956768,-0.9202329888467743
-1.1407770546211207,-0.9387333919210991,-0.9189856921786814
-1.1392257750068788,-0.9277310024253742,-0.9177405103148973
-1.1376771188745516,-0.9251751314952239,-0.9164974342688331
-1.1361310750965399,-0.9233283079393731,-0.9152564551085822
-1.1345876326128144,-0.9206163787981311,-0.9140175639564748
-1.1330467804303628,-0.9180451768275264,-0.9127807519886347
-1.131508507622658,-0.9166871410387364,-0.9115460104345519
-1.1299728033291108,-0.9148419624951282,-0.9103133305766431
-1.128439656754545,-0.9119707250883256,-0.9090827037498315
-1.1269090571686673,-0.9102647669908278,-0.9078541213411201
-1.1253809939055472,-0.905103448377773,-0.9066275747891746
-1.123855456363105,-0.9028356767277067,-0.9054030555839124
-1.1223324340025946,-0.8973835497863933,-0.9041805552660881
-1.1208119163481023,-0.8961351774359856,-0.9029600654268901
-1.1192938929860476,-0.8960487345011048,-0.9017415777075406
-1.117778353564683,-0.8935809632986335,-0.900525083798894
-1.1162652877936075,-0.8917612484832719,-0.8993105754410461
-1.1147546854432755,-0.8917008305260353,-0.8980980444229406
-1.113246536344525,-0.891267899521561,-0.8968874825819897
-1.1117408303880907,-0.8907570505766306,-0.8956788818036833
-1.1102375575241397,-0.8906276152357192,-0.8944722340212167
-1.1087367077617996,-0.8889473554094891,-0.8932675312151118
-1.1072382711687017,-0.8884660672869108,-0.8920647654128502
-1.1057422378705166,-0.8877241549502765,-0.8908639286885002
-1.1042485980505052,-0.8865528131249089,-0.8896650131623571
-1.1027573419490668,-0.8864210963853358,-0.8884680110005799
-1.1012684598632987,-0.8854598517055957,-0.887272914414838
-1.0997819421465491,-0.885019268960053,-0.8860797156619524
-1.0982977792079867,-0.8846421315896863,-0.88488840704355
-1.0968159615121644,-0.884016870838433,-0.8836989809057135
-1.0953364795785974,-0.8812770763324611,-0.8825114296386429
-1.0938593239813301,-0.880550787184766,-0.8813257456763076
-1.0923844853485267,-0.8795742935333766,-0.8801419214961179
-1.0909119543620478,-0.8782506687475203,-0.8789599496185853
-1.089441721757042,-0.8754802900065748,-0.8777798226069944
-1.0879737783215395,-0.8737092244424913,-0.8766015330670768
-1.0865081148960436,-0.8730602680365831,-0.8754250736466834
-1.0850447223731352,-0.8728473719854789,-0.8742504370354667
-1.0835835916970749,-0.8722057904105707,-0.8730776159645612
-1.0821247138634078,-0.8718594983991845,-0.8719066032062672
-1.0806680799185808,-0.8677535143365978,-0.870737391573742
-1.0792136809595507,-0.8661210693336301,-0.8695699739206868
-1.0777615081334069,-0.8658163498081016,-0.868404343141043
-1.0763115526369922,-0.8633164453552716,-0.8672404921686881
-1.074863805716528,-0.8620509716643048,-0.8660784139771353
-1.0734182586672456,-0.8603484939370276,-0.8649181015792361
-1.0719749028330134,-0.8600981798767504,-0.863759548026883
-1.0705337296059785,-0.8600411802253981,-0.8626027464107204
-1.0690947304262037,-0.859889898116974,-0.861447689859854
-1.0676578967813106,-0.8580139450222247,-0.8602943715415636
-1.0662232202061244,-0.856235282370079,-0.8591427846610187
-1.0647906922823254,-0.8542873449476324,-0.8579929224609985
-1.0633603046380984,-0.850556944135604,-0.8568447782216102
-1.0619320489477926,-0.8482367523507257,-0.8556983452600166
-1.060505916931576,-0.8481654162829868,-0.8545536169301581
-1.0590819003550993,-0.8468193891777663,-0.8534105866224833
-1.0576599910291635,-0.8464384516601402,-0.8522692477636818
-1.0562401808093842,-0.8453042232148374,-0.8511295938164156
-1.0548224615958643,-0.8450733268475181,-0.8499916182790552
-1.0534068253328694,-0.8438819194816258,-0.8488553146854199
-1.0519932640085012,-0.8432885912829137,-0.8477206766045153
-1.0505817696543842,-0.8430843002602223,-0.846587697640282
-1.04917233434534,-0.8426119899033288,-0.8454563714313339
-1.047764950199081,-0.8404909350609376,-0.8443266916507125
-1.0463596093758967,-0.8403259236282824,-0.8431986520056357
-1.0449563040783412,-0.8394080691522032,-0.8420722462372455
-1.0435550265509324,-0.8378510547725665,-0.8409474681203679
-1.0421557690798484,-0.8373421549925271,-0.8398243114632687
-1.0407585239926243,-0.8373406420078077,-0.8387027701074099
-1.0393632836578564,-0.835235228829033,-0.837582837927213
-1.0379700404849086,-0.83396134636535,-0.8364645088298225
-1.03657878692362,-0.8337533823095705,-0.8353477767548715
-1.0351895154640107,-0.8302276022418872,-0.8342326356742458
-1.0338022186360007,-0.8290517724291834,-0.833119079591858
-1.032416889009121,-0.8263339169267649,-0.8320071025434157
-1.0310335191922353,-0.8242548000687695,-0.8308966985961982
-1.0296521018332572,-0.823572289971204,-0.829787861848829
-1.0282726296188738,-0.8222913440716914,-0.8286805864310549
-1.0268950952742728,-0.8204568778304492,-0.8275748665035259
-1.0255194915628687,-0.8196771213871432,-0.8264706962575761
-1.024145811286034,-0.8183086371524042,-0.8253680699150077
-1.02277404728283,-0.8171685320420154,-0.8242669817278749
-1.0214041924297417,-0.816213399754199,-0.8231674259782716
-1.0200362396404195,-0.8137518454449985,-0.8220693969781231
-1.0186701818654127,-0.8123377866721752,-0.8209728890689729
-1.0173060120919142,-0.8114572262292552,-0.8198778966217778
-1.0159437233435047,-0.8110616506902965,-0.818784414036702
-1.014583308679897,-0.8108360340390405,-0.8176924357429125
-1.0132247611966887,-0.8075653120037978,-0.8166019561983804
-1.0118680740251054,-0.8067638606917331,-0.8155129698896745
-1.0105132403317616,-0.8061817362921091,-0.8144254713317697
-1.0091602533184099,-0.8059545524396126,-0.8133394550678453
-1.0078091062217005,-0.8046691194383897,-0.8122549156690928
-1.0064597923129397,-0.8022007810275479,-0.8111718477345209
-1.0051123048978508,-0.799255591359386,-0.8100902458907643
-1.0037666373163372,-0.7986736538582656,-0.8090101047918936
-1.0024227829422487,-0.7978261697151109,-0.8079314191192275
-1.001080735183146,-0.7974464167774513,-0.8068541835811435
-0.9997404874800742,-0.7963397391014317,-0.8057783929128963
-0.9984020333073306,-0.7954743385653623,-0.8047040418764323
-0.9970653661722375,-0.7946855289763677,-0.8036311252602054
-0.9957304796149186,-0.7945913888837864,-0.8025596378789992
-0.9943973672080773,-0.7932069188203689,-0.801489574573748
-0.993066022556772,-0.7898302486219714,-0.8004209302113574
-0.991736439298201,-0.786912995687387,-0.7993536996845303
-0.9904086111014784,-0.7832115915858947,-0.7982878779115883
-0.9890825316674274,-0.7828437758024603,-0.7972234598363052
-0.9877581947283595,-0.7826123015972284,-0.7961604404277296
-0.9864355940478632,-0.7818303968868852,-0.795098814680016
-0.9851147234205979,-0.7808630665765838,-0.7940385776122585
-0.9837955766720793,-0.7803106555985976,-0.7929797242683191
-0.9824781476584802,-0.7802906433150212,-0.7919222497166676
-0.9811624302664166,-0.7771574008516692,-0.7908661490502101
-0.9798484184127522,-0.7765226188775121,-0.7898114173861317
-0.9785361060443902,-0.775395201209822,-0.78875804986573
-0.9772254871380794,-0.7753741551320943,-0.7877060416542585
-0.975916555700211,-0.7741182179317653,-0.7866553879407646
-0.9746093057666234,-0.7740989890521331,-0.7856060839379324
-0.9733037314024093,-0.772997035677616,-0.7845581248819273
-0.9719998267017167,-0.7727852238097283,-0.7835115060322374
-0.9706975857875632,-0.7701668504397049,-0.7824662226715237
-0.9693970028116423,-0.7695311797083505,-0.7814222701054646
-0.9680980719541354,-0.7651582111615507,-0.7803796436626054
-0.9668007874235236,-0.7650523162381273,-0.7793383386942068
-0.9655051434564034,-0.7603808745389506,-0.7782983505740975
-0.9642111343173018,-0.7600375024172857,-0.7772596746985252
-0.962918754298492,-0.7587681991331687,-0.7762223064860091
-0.9616279977198151,-0.7579483172533107,-0.7751862413771964
-0.9603388589285,-0.7454638038355321,-0.7741514748347181
-0.9590513322989818,-0.745058673134074,-0.7731180023430432
-0.9577654122327292,-0.7449159304807017,-0.7720858194083399
-0.9564810931580655,-0.743489201028944,-0.7710549215583319
-0.9551983695299964,-0.7398375498514359,-0.7700253043421607
-0.9539172358300372,-0.7393189702238988,-0.7689969633302461
-0.9526376865660421,-0.7374211465662498,-0.7679698941141503
-0.9513597162720326,-0.7325664509656327,-0.7669440923064388
-0.9500833195080305,-0.7315712911889308,-0.7659195535405472
-0.9488084908598898,-0.7315653009806858,-0.7648962734706465
-0.9475352249391321,-0.7306705069632004,-0.7638742477715099
-0.9462635163827793,-0.7304388762042071,-0.7628534721383798
-0.9449933598531948,-0.7295383889270567,-0.7618339422868395
-0.9437247500379179,-0.7295213264765323,-0.7608156539526806
-0.9424576816495046,-0.7279222141720105,-0.7597986028917747
-0.9411921494253673,-0.7256470609373292,-0.7587827848799457
-0.9399281481276187,-0.7253952011820348,-0.7577681957128436
-0.9386656725429128,-0.7253205210332263,-0.7567548312058174
-0.9374047174822888,-0.7251833182250317,-0.7557426871937897
-0.9361452777810213,-0.7216939220621705,-0.754731759531136
-0.9348873482984617,-0.7211165284482154,-0.7537220440915581
-0.9336309239178874,-0.7207692443194683,-0.7527135367679626
-0.932375999546354,-0.7195509453095688,-0.7517062334723427
-0.9311225701145425,-0.7180681001229842,-0.7507001301356546
-0.9298706305766131,-0.7172888032268145,-0.7496952227077016
-0.928620175910053,-0.716500449960711,-0.7486915071570104
-0.9273712011155407,-0.7154173956934747,-0.7476889794707234
-0.9261237012167872,-0.7147041176101026,-0.7466876356544705
-0.9248776712604044,-0.7126801972313023,-0.7456874717322638
-0.9236331063157535,-0.7124642133933807,-0.7446884837463756
-0.9223900014748095,-0.711498078821603,-0.7436906677572305
-0.9211483518520174,-0.7109955337690141,-0.7426940198432884
-0.9199081525841528,-0.7109076095072707,-0.7416985361009343
-0.9186693988301826,-0.7100708705690737,-0.7407042126443651
-0.9174320857711328,-0.7015004446856559,-0.7397110456054848
-0.9161962086099449,-0.700658107402779,-0.7387190311337881
-0.9149617625713453,-0.6986372712585692,-0.7377281653962561
-0.9137287429017116,-0.6976129183894307,-0.7367384445772487
-0.9124971448689361,-0.6975938608970996,-0.7357498648783956
-0.911266963762294,-0.6972628458183486,-0.7347624225184899
-0.9100381948923156,-0.6967692344981117,-0.7337761137333859
-0.9088108335906546,-0.6961052914396245,-0.7327909347758932
-0.9075848752099541,-0.6958886804988121,-0.7318068819156689
-0.9063603151237272,-0.6937157662034265,-0.7308239514391224
-0.905137148726223,-0.6928226412251979,-0.7298421396493074
-0.9039153714323026,-0.6927776223131963,-0.7288614428658224
-0.9026949786773126,-0.692540671373652,-0.7278818574247093
-0.9014759659169637,-0.6903654688936859,-0.7269033796783556
-0.900258328627203,-0.6896005717080372,-0.7259260059953925
-0.8990420623040957,-0.6836636220246227,-0.7249497327605994
-0.897827162463699,-0.6829843263085236,-0.7239745563748029
-0.8966136246419463,-0.6820060881557126,-0.723000473254784
-0.8954014443945236,-0.6804944559391058,-0.7220274798331786
-0.8941906172967521,-0.6791172085669894,-0.7210555725583833
-0.8929811389434706,-0.6741495314217445,-0.7200847478944613
-0.8917730049489165,-0.6729809968757146,-0.7191150023210464
-0.8905662109466119,-0.6723953600810141,-0.7181463323332522
-0.889360752589246,-0.6722202759871948,-0.7171787344415771
-0.888156625548563,-0.6715948679412106,-0.7162122051718148
-0.8869538255152463,-0.6690129867996943,-0.7152467410649608
-0.8857523481988051,-0.667961368732597,-0.7142823386771221
-0.8845521893274668,-0.6678274851396706,-0.7133189945794299
-0.8833533446480595,-0.6665986224663808,-0.7123567053579465
-0.882155809925905,-0.6656565357940493,-0.7113954676135782
-0.8809595809447109,-0.6649362095928204,-0.7104352779619894
-0.8797646535064587,-0.6640146613102527,-0.7094761330335125
-0.8785710234312962,-0.6609741246208852,-0.708518029473062
-0.8773786865574322,-0.6606061119083031,-0.7075609639400491
-0.8761876387410276,-0.6602047012566242,-0.7066049331082951
-0.874997875856093,-0.659105996932335,-0.705649933665949
-0.8738093937943806,-0.6572080954503292,-0.7046959623154003
-0.8726221884652816,-0.6556945296544171,-0.7037430157731973
-0.8714362557957229,-0.6526477030737916,-0.7027910907699636
-0.8702515917300641,-0.6518981787213737,-0.7018401840503159
-0.8690681922299964,-0.6479644651496621,-0.7008902923727828
-0.8678860532744399,-0.6454753789117038,-0.6999414125097214
-0.8667051708594454,-0.6439587871795893,-0.6989935412472403
-0.865525540998093,-0.6438185696087313,-0.6980466753851166
-0.8643471597203931,-0.6425305775951078,-0.6971008117367171
-0.8631700230731895,-0.64186764250915,-0.6961559471289205
-0.861994127120061,-0.6393586248553756,-0.6952120784020384
-0.8608194679412241,-0.6389292608840905,-0.6942692024097371
-0.8596460416334388,-0.6375216514877915,-0.6933273160189619
-0.8584738443099112,-0.6367520445692546,-0.6923864161098594
-0.8573028721001981,-0.6363983383650289,-0.6914464995757003
-0.8561331211501146,-0.6347825132928444,-0.6905075633228057
-0.8549645876216425,-0.6330957503732672,-0.6895696042704732
-0.8537972676928326,-0.6320966506265182,-0.6886326193508988
-0.8526311575577151,-0.6277558931388021,-0.6876966055091049
-0.8514662534262093,-0.6273866422150629,-0.6867615597028677
-0.8503025515240328,-0.626512189141275,-0.6858274789026444
-0.849140048092608,-0.626380276909356,-0.6848943600914981
-0.8479787393889758,-0.6262678023372206,-0.6839622002650286
-0.8468186216857058,-0.625781960136695,-0.6830309964313003
-0.8456596912708075,-0.6255066925970366,-0.6821007456107709
-0.844501944447645,-0.623648200948595,-0.6811714448362228
-0.8433453775348446,-0.623284213174825,-0.6802430911526894
-0.8421899868662154,-0.6216072654705209,-0.6793156816173908
-0.8410357687906568,-0.6205471921767921,-0.6783892132996595
-0.8398827196720785,-0.6195824265265762,-0.6774636832808772
-0.8387308358893137,-0.6195752888119829,-0.6765390886544039
-0.8375801138360324,-0.6193170257932089,-0.6756154265255088
-0.8364305499206641,-0.6169203453208909,-0.6746926940113085
-0.835282140566309,-0.6165147566658733,-0.6737708882406952
-0.8341348822106601,-0.6148791842590541,-0.6728500063542747
-0.8329887713059175,-0.612564523806818,-0.6719300455042972
-0.8318438043187099,-0.6101600879917954,-0.6710110028545947
-0.8306999777300141,-0.6098719421338529,-0.6700928755805159
-0.8295572880350737,-0.6095469850595484,-0.6691756608688612
-0.8284157317433185,-0.6086770705089777,-0.668259355917818
-0.8272753053782899,-0.6078780151529849,-0.6673439579369009
-0.8261360054775578,-0.6045985634604155,-0.6664294641468851
-0.8249978285926445,-0.6043667179845774,-0.6655158717797444
-0.8238607712889485,-0.6039762377711541,-0.6646031780785915
-0.8227248301456656,-0.6018690521310711,-0.6636913802976135
-0.8215900017557136,-0.5990444064500522,-0.6627804757020124
-0.8204562827256593,-0.5988610786156071,-0.6618704615679452
-0.8193236696756352,-0.5988115583520528,-0.6609613351824583
-0.8181921592392748,-0.5979683382579465,-0.6600530938434351
-0.8170617480636321,-0.5954484568040733,-0.6591457348595314
-0.8159324328091087,-0.5948906161929142,-0.6582392555501165
-0.8148042101493816,-0.5943302428279084,-0.6573336532452163
-0.8136770767713309,-0.5941896955055102,-0.6564289252854537
-0.8125510293749653,-0.593883050518136,-0.6555250690219901
-0.8114260646733544,-0.5929167547131023,-0.6546220818164711
-0.8103021793925518,-0.5911493723101864,-0.6537199610409633
-0.8091793702715291,-0.5900791275205896,-0.6528187040779031
-0.8080576340621045,-0.5894244364631964,-0.6519183083200385
-0.8069369675288696,-0.5892532743613311,-0.65101877117037
-0.8058173674491255,-0.5880177722211323,-0.6501200900421004
-0.8046988306128093,-0.5878316288827347,-0.6492222623585748
-0.8035813538224288,-0.5874153488859667,-0.6483252855532285
